symbol,quote_symbol,name,country,is_bist,is_nasdaq,is_sp500,is_tefas,universe_tags
BIGCH,BIGCH.IS,BÜYÜK ŞEFLER GIDA TURİZM TEKSTİL DANIŞMANLIK ORGANİZASYON EĞİTİM SANAYİ VE TİCARET A.Ş.,TR,True,False,False,False,BIST
BIH,BIH,PARDUS PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
BIK,BIK,BULLS PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
BIMAS,BIMAS.IS,BİM BİRLEŞİK MAĞAZALAR A.Ş.,TR,True,False,False,False,BIST
BIO,BIO,İŞ PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
BIOEN,BIOEN.IS,BİOTREND ÇEVRE VE ENERJİ YATIRIMLARI A.Ş.,TR,True,False,False,False,BIST
BIP,BIP,İSTANBUL PORTFÖY BİRİNCİ PARA PİYASASI SERBEST (TL) FON,TR,False,False,False,True,TEFAS
BIS,BIS,BV PORTFÖY BİRİNCİ SERBEST FON,TR,False,False,False,True,TEFAS
BIY,BIY,AZİMUT PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
BIZIM,BIZIM.IS,BİZİM TOPTAN SATIŞ MAĞAZALARI A.Ş.,TR,True,False,False,False,BIST
BJD,BJD,AZİMUT PORTFÖY 13.0 SERBEST (DÖVİZ) FON,TR,False,False,False,True,TEFAS
BKO,BKO,AZİMUT PORTFÖY BİRİNCİ KATILIM SERBEST ÖZEL FON,TR,False,False,False,True,TEFAS
BKY,BKY,YAPI KREDİ PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ) FON,TR,False,False,False,True,TEFAS
BLA,BLA,BULLS PORTFÖY ALGORİTMİK HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
BLCYT,BLCYT.IS,BİLİCİ YATIRIM SANAYİ VE TİCARET A.Ş.,TR,True,False,False,False,BIST
BLD,BLD,DENİZ PORTFÖY BALEV EĞİTİME DESTEK SERBEST FON,TR,False,False,False,True,TEFAS
BLG,BLG,AZİMUT PORTFÖY BİLGE SERBEST ÖZEL FON,TR,False,False,False,True,TEFAS
BLH,BLH,AK PORTFÖY BIST LİKİT BANKA ENDEKSİ HİSSE SENEDİ YOĞUN BORSA YATIRIM FONU,TR,False,False,False,True,TEFAS
BLT,BLT,BULLS PORTFÖY ALTIN FONU,TR,False,False,False,True,TEFAS
BMSCH,BMSCH.IS,BMS ÇELİK HASIR SANAYİ VE TİCARET A.Ş.,TR,True,False,False,False,BIST
BMSTL,BMSTL.IS,BMS BİRLEŞİK METAL SANAYİ VE TİCARET A.Ş.,TR,True,False,False,False,BIST
BMU,BMU,BULLS PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
BNC,BNC,AK PORTFÖY BEŞİNCİ SERBEST FON,TR,False,False,False,True,TEFAS
BND,BND,AK PORTFÖY BIST BANKA DIŞI LİKİT 10 ENDEKSİ HİSSE SENEDİ YOĞUN BORSA YATIRIM FONU,TR,False,False,False,True,TEFAS
BNH,BNH,İSTANBUL PORTFÖY BANKACILIK SEKTÖRÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
BNTAS,BNTAS.IS,BANTAŞ BANDIRMA AMBALAJ SANAYİ TİCARET A.Ş.,TR,True,False,False,False,BIST
BOBET,BOBET.IS,BOĞAZİÇİ BETON SANAYİ VE TİCARET A.Ş.,TR,True,False,False,False,BIST
BOE,BOE,AK PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ YOĞUN BORSA YATIRIM FONU,TR,False,False,False,True,TEFAS
BOH,BOH,BULLS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
BOL,BOL,AKTİF PORTFÖY BORÇLANMA ARAÇLARI FONU,TR,False,False,False,True,TEFAS
BON,BON,A1 CAPİTAL PORTFÖY BORÇLANMA ARAÇLARI FONU,TR,False,False,False,True,TEFAS
BOP,BOP,İŞ PORTFÖY ÖPY BİRİNCİ SERBEST (DÖVİZ) ÖZEL FON,TR,False,False,False,True,TEFAS
BOS,BOS,BULLS PORTFÖY ALTINCI HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
BOSSA,BOSSA.IS,BOSSA TİCARET VE SANAYİ İŞLETMELERİ T.A.Ş.,TR,True,False,False,False,BIST
BP5,BP5,BULLS PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
BPD,BPD,BULLS PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,TR,False,False,False,True,TEFAS
BPZ,BPZ,BULLS PORTFÖY PARA PİYASASI (TL) FONU,TR,False,False,False,True,TEFAS
BRB,BRB,BULLS PORTFÖY ARENA SERBEST FON,TR,False,False,False,True,TEFAS
BRC,BRC,RE-PIE PORTFÖY BİRİNCİ İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
BRF,BRF,DENİZ PORTFÖY BİRİNCİ FON SEPETİ FONU,TR,False,False,False,True,TEFAS
BRG,BRG,TEB PORTFÖY BURGAN BANK PARA PİYASASI (TL) FONU,TR,False,False,False,True,TEFAS
BRH,BRH,İSTANBUL PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
BRISA,BRISA.IS,BRİSA BRIDGESTONE SABANCI LASTİK SANAYİ VE TİCARET A.Ş.,TR,True,False,False,False,BIST
BRKO,BRKO.IS,BİRKO BİRLEŞİK KOYUNLULULAR MENSUCAT TİCARET VE SANAYİ A.Ş.,TR,True,False,False,False,BIST
BRKSN,BRKSN.IS,BERKOSAN YALITIM VE TECRİT MADDELERİ ÜRETİM VE TİCARET A.Ş.,TR,True,False,False,False,BIST
BRKVY,BRKVY.IS,BİRİKİM VARLIK YÖNETİM A.Ş.,TR,True,False,False,False,BIST
BRLSM,BRLSM.IS,BİRLEŞİM MÜHENDİSLİK ISITMA SOĞUTMA HAVALANDIRMA SANAYİ VE TİCARET A.Ş.,TR,True,False,False,False,BIST
BRMEN,BRMEN.IS,BİRLİK MENSUCAT TİCARET VE SANAYİ İŞLETMESİ A.Ş.,TR,True,False,False,False,BIST
BRR,BRR,AK PORTFÖY İKİNCİ KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,TR,False,False,False,True,TEFAS
BRSAN,BRSAN.IS,BORUSAN MANNESMANN BORU SANAYİ VE TİCARET A.Ş.,TR,True,False,False,False,BIST
BRT,BRT,PARDUS PORTFÖY BEREKET HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
BRYAT,BRYAT.IS,BORUSAN YATIRIM VE PAZARLAMA A.Ş.,TR,True,False,False,False,BIST
BRZ,BRZ,TEB PORTFÖY BURGAZ SERBEST (DÖVİZ) ÖZEL FON,TR,False,False,False,True,TEFAS
BS1,BS1,AHLATCI PORTFÖY BİRİNCİ SERBEST (TL) FON,TR,False,False,False,True,TEFAS
BSA,BSA,İŞ PORTFÖY BAŞAK SERBEST ÖZEL FON,TR,False,False,False,True,TEFAS
BSD,BSD,BV PORTFÖY SERBEST (DÖVİZ) FON,TR,False,False,False,True,TEFAS
BSE,BSE,PARDUS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
BSF,BSF,İŞ PORTFÖY BİRİNCİ SERBEST ÖZEL FON,TR,False,False,False,True,TEFAS
BSH,BSH,ATLAS PORTFÖY BANKACILIK SEKTÖRÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
BSM,BSM,GLOBAL MD PORTFÖY BERRAK SERBEST FON,TR,False,False,False,True,TEFAS
BSN,BSN,BULLS PORTFÖY SANAYİ ŞİRKETLERİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
BSOKE,BSOKE.IS,BATISÖKE SÖKE ÇİMENTO SANAYİİ T.A.Ş.,TR,True,False,False,False,BIST
BST,BST,PARDUS PORTFÖY BANKACILIK SEKTÖRÜ DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
BTCIM,BTCIM.IS,BATIÇİM BATI ANADOLU ÇİMENTO SANAYİİ A.Ş.,TR,True,False,False,False,BIST
BTE,BTE,BV PORTFÖY OYUN VE TEKNOLOJİ DEĞİŞKEN FON,TR,False,False,False,True,TEFAS
BTJ,BTJ,ATLAS PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
BTK,BTK,BV PORTFÖY TEKNOLOJİ KATILIM FONU,TR,False,False,False,True,TEFAS
BTL,BTL,OSMANLI PORTFÖY BIST TLREF ENDEKSİ (TL) BORSA YATIRIM FONU,TR,False,False,False,True,TEFAS
BTP,BTP,TRİVE PORTFÖY PARA PİYASASI SERBEST FON,TR,False,False,False,True,TEFAS
BTY,BTY,İŞ PORTFÖY BTY SERBEST (DÖVİZ) ÖZEL FON,TR,False,False,False,True,TEFAS
BTZ,BTZ,ATLAS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
BUB,BUB,BULLS PORTFÖY BİRİNCİ FON SEPETİ FONU,TR,False,False,False,True,TEFAS
BUC,BUC,BULLS PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
BUCIM,BUCIM.IS,BURSA ÇİMENTO FABRİKASI A.Ş.,TR,True,False,False,False,BIST
BUP,BUP,AZİMUT PORTFÖY BUPA SERBEST (TL) ÖZEL FON,TR,False,False,False,True,TEFAS
BURCE,BURCE.IS,BURÇELİK BURSA ÇELİK DÖKÜM SANAYİİ A.Ş.,TR,True,False,False,False,BIST
BURVA,BURVA.IS,BURÇELİK VANA SANAYİ VE TİCARET A.Ş.,TR,True,False,False,False,BIST
BUT,BUT,AZİMUT PORTFÖY BULUT HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
BUV,BUV,BULLS PORTFÖY VOLTRAN SERBEST (TL) FON,TR,False,False,False,True,TEFAS
BUY,BUY,AK PORTFÖY BÜYÜYEN ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
BV1,BV1,BV PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
BVB,BVB,AK PORTFÖY ÖPY YEDİNCİ SERBEST (TL) ÖZEL FON,TR,False,False,False,True,TEFAS
BVC,BVC,AK PORTFÖY BİRİNCİ SERBEST (TL) ÖZEL FON,TR,False,False,False,True,TEFAS
BVD,BVD,BV PORTFÖY BİRİNCİ DEĞİŞKEN FON,TR,False,False,False,True,TEFAS
BVF,BVF,BV PORTFÖY PARA PİYASASI (TL) FON,TR,False,False,False,True,TEFAS
BVH,BVH,BV PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
BVI,BVI,BV PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
BVK,BVK,BULLS PORTFÖY VOLTRAN KATILIM SERBEST (TL) FON,TR,False,False,False,True,TEFAS
BVM,BVM,ALLBATROSS PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
BVSAN,BVSAN.IS,BÜLBÜLOĞLU VİNÇ SANAYİ VE TİCARET A.Ş.,TR,True,False,False,False,BIST
BVT,BVT,AZİMUT PORTFÖY GÜNEY SERBEST ÖZEL FON,TR,False,False,False,True,TEFAS
BVV,BVV,BV PORTFÖY TEKNOLOJİ DEĞİŞKEN FON,TR,False,False,False,True,TEFAS
BVZ,BVZ,BV PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST (TL) FON,TR,False,False,False,True,TEFAS
BYDNR,BYDNR.IS,BAYDÖNER RESTORANLARI A.Ş.,TR,True,False,False,False,BIST
BYZ,BYZ,A1 CAPİTAL PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
CAH,CAH,A1 CAPİTAL PORTFÖY HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
CANTE,CANTE.IS,ÇAN2 TERMİK A.Ş.,TR,True,False,False,False,BIST
CASA,CASA.IS,CASA EMTİA PETROL KİMYEVİ VE TÜREVLERİ SANAYİ TİCARET A.Ş.,TR,True,False,False,False,BIST
CBD,CBD,A1 CAPİTAL PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
CBN,CBN,QNB PORTFÖY CBN SERBEST (DÖVİZ) ÖZEL FON,TR,False,False,False,True,TEFAS
CBO,CBO,AZİMUT PORTFÖY HCBO HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
CCOLA,CCOLA.IS,COCA-COLA İÇECEK A.Ş.,TR,True,False,False,False,BIST
CELHA,CELHA.IS,ÇELİK HALAT VE TEL SANAYİİ A.Ş.,TR,True,False,False,False,BIST
CEMAS,CEMAS.IS,ÇEMAŞ DÖKÜM SANAYİ A.Ş.,TR,True,False,False,False,BIST
CEMTS,CEMTS.IS,ÇEMTAŞ ÇELİK MAKİNA SANAYİ VE TİCARET A.Ş.,TR,True,False,False,False,BIST
CEOEM,CEOEM.IS,CEO EVENT MEDYA A.Ş.,TR,True,False,False,False,BIST
CEY,CEY,ROTA PORTFÖY CEY SERBEST (DÖVİZ) ÖZEL FON,TR,False,False,False,True,TEFAS
CFO,CFO,ROTA PORTFÖY İKİNCİ PARA PİYASASI FONU,TR,False,False,False,True,TEFAS
CGD,CGD,DENİZ PORTFÖY ÇAĞDAŞ SERBEST (DÖVİZ) ÖZEL FON,TR,False,False,False,True,TEFAS
CHY,CHY,A1 CAPİTAL PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
CIMSA,CIMSA.IS,ÇİMSA ÇİMENTO SANAYİ VE TİCARET A.Ş.,TR,True,False,False,False,BIST
CIN,CIN,AKTİF PORTFÖY BİRİNCİ SERBEST FON,TR,False,False,False,True,TEFAS
CJD,CJD,AK PORTFÖY SEKİZİNCİ SERBEST (DÖVİZ) FON,TR,False,False,False,True,TEFAS
CJF,CJF,AK PORTFÖY ADOC SERBEST (DÖVİZ) ÖZEL FON,TR,False,False,False,True,TEFAS
CJG,CJG,AK PORTFÖY SDSD SERBEST (DÖVİZ) ÖZEL FON,TR,False,False,False,True,TEFAS
CJH,CJH,AK PORTFÖY DOKUZUNCU SERBEST (DÖVİZ-AVRO) FON,TR,False,False,False,True,TEFAS
CKF,CKF,ALBARAKA PORTFÖY ÇOKLU VARLIK KATILIM FONU,TR,False,False,False,True,TEFAS
CKL,CKL,YAPI KREDİ PORTFÖY ÇOKLU VARLIK DEĞİŞKEN FON,TR,False,False,False,True,TEFAS
CKS,CKS,İŞ PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ) FON,TR,False,False,False,True,TEFAS
CLEBI,CLEBI.IS,ÇELEBİ HAVA SERVİSİ A.Ş.,TR,True,False,False,False,BIST
CMBTN,CMBTN.IS,ÇİMBETON HAZIRBETON VE PREFABRİK YAPI ELEMANLARI SANAYİ VE TİCARET A.Ş.,TR,True,False,False,False,BIST
CMENT,CMENT.IS,ÇİMENTAŞ İZMİR ÇİMENTO FABRİKASI T.A.Ş.,TR,True,False,False,False,BIST
CONSE,CONSE.IS,CONSUS ENERJİ İŞLETMECİLİĞİ VE HİZMETLERİ A.Ş.,TR,True,False,False,False,BIST
COSMO,COSMO.IS,COSMOS YATIRIM HOLDİNG A.Ş.,TR,True,False,False,False,BIST
COT,COT,AK PORTFÖY 2030 SERBEST (DÖVİZ-AVRO) FON,TR,False,False,False,True,TEFAS
CPT,CPT,ROTA PORTFÖY ÇİP TEKNOLOJİLERİ DEĞİŞKEN FON,TR,False,False,False,True,TEFAS
CPU,CPU,AKTİF PORTFÖY TEKNOLOJİ KATILIM FONU,TR,False,False,False,True,TEFAS
CRDFA,CRDFA.IS,CREDITWEST FAKTORİNG A.Ş.,TR,True,False,False,False,BIST
CRFSA,CRFSA.IS,CARREFOURSA CARREFOUR SABANCI TİCARET MERKEZİ A.Ş.,TR,True,False,False,False,BIST
CRL,CRL,YAPI KREDİ PORTFÖY ACARLAR SERBEST (DÖVİZ) ÖZEL FON,TR,False,False,False,True,TEFAS
CSD,CSD,İŞ PORTFÖY CANO SERBEST (DÖVİZ) ÖZEL FON,TR,False,False,False,True,TEFAS
CSH,CSH,PARDUS PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
CTF,CTF,İŞ PORTFÖY ASSG SERBEST (DÖVİZ) ÖZEL FON,TR,False,False,False,True,TEFAS
CTG,CTG,İŞ PORTFÖY FEFON SERBEST ÖZEL FON,TR,False,False,False,True,TEFAS
CTM,CTM,İŞ PORTFÖY KEFON SERBEST ÖZEL FON,TR,False,False,False,True,TEFAS
CTP,CTP,İŞ PORTFÖY AAF SERBEST (DÖVİZ) ÖZEL FON,TR,False,False,False,True,TEFAS
CTV,CTV,İŞ PORTFÖY MHA SERBEST (DÖVİZ) ÖZEL FON,TR,False,False,False,True,TEFAS
CUSAN,CUSAN.IS,ÇUHADAROĞLU METAL SANAYİ VE PAZARLAMA A.Ş.,TR,True,False,False,False,BIST
CVA,CVA,AK PORTFÖY ÜÇÜNCÜ KAMU BORÇLANMA ARAÇLARI (TL) ÖZEL FONU,TR,False,False,False,True,TEFAS
CVB,CVB,AK PORTFÖY İKİNCİ SERBEST (TL) ÖZEL FON,TR,False,False,False,True,TEFAS
CVC,CVC,AK PORTFÖY ÖPY KAR PAYI ÖDEYEN SERBEST ÖZEL FON,TR,False,False,False,True,TEFAS
CVD,CVD,AK PORTFÖY GİFON SERBEST (DÖVİZ) ÖZEL FON,TR,False,False,False,True,TEFAS
CVE,CVE,AK PORTFÖY BİRİNCİ KAMU BORÇLANMA ARAÇLARI (TL) ÖZEL FONU,TR,False,False,False,True,TEFAS
CVF,CVF,AK PORTFÖY SÜRDÜRÜLEBİLİRLİK SERBEST (TL) ÖZEL FON,TR,False,False,False,True,TEFAS
CVK,CVK,INVEO PORTFÖY ÇOKLU VARLIK KATILIM FONU,TR,False,False,False,True,TEFAS
CVKMD,CVKMD.IS,CVK MADEN İŞLETMELERİ SANAYİ VE TİCARET A.Ş.,TR,True,False,False,False,BIST
CVL,CVL,A1 CAPİTAL PORTFÖY ÇOKLU VARLIK KATILIM FONU,TR,False,False,False,True,TEFAS
CWENE,CWENE.IS,CW ENERJİ MÜHENDİSLİK TİCARET VE SANAYİ A.Ş.,TR,True,False,False,False,BIST
CYD,CYD,AK PORTFÖY 2027 SERBEST (DÖVİZ-AVRO) FON,TR,False,False,False,True,TEFAS
DA1,DA1,A1 CAPİTAL PORTFÖY SERBEST (DÖVİZ) FON,TR,False,False,False,True,TEFAS
DAC,DAC,DENİZ PORTFÖY BORİS SERBEST (DÖVİZ) ÖZEL FON,TR,False,False,False,True,TEFAS
DAE,DAE,DENİZ PORTFÖY ARBAU HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
DAGHL,DAGHL.IS,DAGİ YATIRIM HOLDİNG A.Ş.,TR,True,False,False,False,BIST
DAGI,DAGI.IS,DAGİ GİYİM SANAYİ VE TİCARET A.Ş.,TR,True,False,False,False,BIST
DAH,DAH,DENİZ PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
DAI,DAI,DENİZ PORTFÖY ARTI SERBEST (DÖVİZ) ÖZEL FON,TR,False,False,False,True,TEFAS
DAL,DAL,DENİZ PORTFÖY SU SERBEST (DÖVİZ) ÖZEL FON,TR,False,False,False,True,TEFAS
DAPGM,DAPGM.IS,DAP GAYRİMENKUL GELİŞTİRME A.Ş.,TR,True,False,False,False,BIST
DARDL,DARDL.IS,DARDANEL ÖNENTAŞ GIDA SANAYİ A.Ş.,TR,True,False,False,False,BIST
DAS,DAS,DENİZ PORTFÖY ONİKİNCİ SERBEST (DÖVİZ) FON,TR,False,False,False,True,TEFAS
DAT,DAT,DENİZ PORTFÖY ARMUT SERBEST (DÖVİZ) ÖZEL FON,TR,False,False,False,True,TEFAS
DAV,DAV,DENİZ PORTFÖY 2026 SERBEST (DÖVİZ-AVRO) FON,TR,False,False,False,True,TEFAS
DAZ,DAZ,DENİZ PORTFÖY TÜRKİZ SERBEST(DÖVİZ) ÖZEL FON,TR,False,False,False,True,TEFAS
DB2,DB2,AKTİF PORTFÖY İKİNCİ KISA VADELİ SERBEST (TL) FON,TR,False,False,False,True,TEFAS
DBA,DBA,DENİZ PORTFÖY ALTIN FONU,TR,False,False,False,True,TEFAS
DBB,DBB,DENİZ PORTFÖY BORÇLANMA ARAÇLARI FONU,TR,False,False,False,True,TEFAS
DBG,DBG,DENİZ PORTFÖY BEYAZ SERBEST ÖZEL FONU,TR,False,False,False,True,TEFAS
DBH,DBH,DENİZ PORTFÖY EUROBOND (DÖVİZ) BORÇLANMA ARAÇLARI FONU,TR,False,False,False,True,TEFAS
DBK,DBK,DENİZ PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,TR,False,False,False,True,TEFAS
DBP,DBP,DENİZ PORTFÖY BİRİNCİ DEĞİŞKEN FON,TR,False,False,False,True,TEFAS
DBZ,DBZ,DENİZ PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU,TR,False,False,False,True,TEFAS
DCB,DCB,DENİZ PORTFÖY PARA PİYASASI SERBEST (TL) FON,TR,False,False,False,True,TEFAS
DCD,DCD,DENİZ PORTFÖY SKA SERBEST (DÖVİZ) ÖZEL FON,TR,False,False,False,True,TEFAS
DCE,DCE,DENİZ PORTFÖY BAKHAM SERBEST (DÖVİZ) ÖZEL FON,TR,False,False,False,True,TEFAS
DCN,DCN,DENİZ PORTFÖY ÜÇÜNCÜ PARA PİYASASI (TL) FONU,TR,False,False,False,True,TEFAS
DCP,DCP,YAPI KREDİ PORTFÖY CÖMERT SERBEST (DÖVİZ) ÖZEL FON,TR,False,False,False,True,TEFAS
DDA,DDA,DENİZ PORTFÖY BANKACILIK SEKTÖRÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
DDC,DDC,DENİZ PORTFÖY GÜN DOĞUSU HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
DDE,DDE,DENİZ PORTFÖY BADE SERBEST (DÖVİZ) ÖZEL FON,TR,False,False,False,True,TEFAS
DDF,DDF,DENİZ PORTFÖY DİNAMO HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
DDP,DDP,DENİZ PORTFÖY SK SERBEST (DÖVİZ) ÖZEL FON,TR,False,False,False,True,TEFAS
DEF,DEF,ALLBATROSS PORTFÖY DEFNE SERBEST FON,TR,False,False,False,True,TEFAS
DEI,DEI,ALLBATROSS PORTFÖY DEMİR KISA VADELİ KATILIM SERBEST (TL) FON,TR,False,False,False,True,TEFAS
DENGE,DENGE.IS,DENGE YATIRIM HOLDİNG A.Ş.,TR,True,False,False,False,BIST
DERHL,DERHL.IS,DERLÜKS YATIRIM HOLDİNG A.Ş.,TR,True,False,False,False,BIST
DERIM,DERIM.IS,DERİMOD KONFEKSİYON AYAKKABI DERİ SANAYİ VE TİCARET A.Ş.,TR,True,False,False,False,BIST
DESA,DESA.IS,DESA DERİ SANAYİ VE TİCARET A.Ş.,TR,True,False,False,False,BIST
DESPC,DESPC.IS,DESPEC BİLGİSAYAR PAZARLAMA VE TİCARET A.Ş.,TR,True,False,False,False,BIST
DEVA,DEVA.IS,DEVA HOLDİNG A.Ş.,TR,True,False,False,False,BIST
DFC,DFC,DENİZ PORTFÖY TARIM VE GIDA DEĞİŞKEN FON,TR,False,False,False,True,TEFAS
DFD,DFD,DENİZ PORTFÖY EMTİA SERBEST FON,TR,False,False,False,True,TEFAS
DFI,DFI,ATLAS PORTFÖY SERBEST FON,TR,False,False,False,True,TEFAS
DFO,DFO,AZİMUT PORTFÖY DLS SERBEST ÖZEL FON,TR,False,False,False,True,TEFAS
DGATE,DGATE.IS,DATAGATE BİLGİSAYAR MALZEMELERİ TİCARET A.Ş.,TR,True,False,False,False,BIST
DGF,DGF,A1 CAPİTAL PORTFÖY DEĞİŞKEN FON,TR,False,False,False,True,TEFAS
DGGYO,DGGYO.IS,DOĞUŞ GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,TR,True,False,False,False,BIST
DGH,DGH,ATA PORTFÖY PARA PİYASASI SERBEST (TL) FON,TR,False,False,False,True,TEFAS
DGNMO,DGNMO.IS,DOĞANLAR MOBİLYA GRUBU İMALAT SANAYİ VE TİCARET A.Ş.,TR,True,False,False,False,BIST
DHI,DHI,PARDUS PORTFÖY DOKUZUNCU HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
DHJ,DHJ,DENİZ PORTFÖY TEKNOLOJİ ŞİRKETLERİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
DHM,DHM,DENİZ PORTFÖY ESG-SÜRDÜRÜLEBİLİRLİK FON SEPETİ FONU,TR,False,False,False,True,TEFAS
DHP,DHP,DENİZ PORTFÖY PERİFER HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
DHS,DHS,DENİZ PORTFÖY CC HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),TR,False,False,False,True,TEFAS
DHT,DHT,DENİZ PORTFÖY HAVACILIK VE SAVUNMA TEKNOLOJİLERİ DEĞİŞKEN FON,TR,False,False,False,True,TEFAS
