quote_symbol,display_name_quote,last,change,change_percent,volume,open,high,low,prev_close,currency,exchange_name,exchange_code,market_state,market_time
SFS,,1.308161,-0.0023130000000000095,-0.176501021767697,,,,,1.310474,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SGT,,1.470411,0.003874999999999851,0.2642280857749043,,,,,1.466536,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SHE,,3.690614,-0.02412700000000001,-0.6494934640126999,,,,,3.714741,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SHI,,2.387881,-0.06350799999999968,-2.59069450013848,,,,,2.451389,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SHU,,1.432829,-0.006090000000000151,-0.42323438636922234,,,,,1.438919,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SIS,,1.741783,-0.06010300000000002,-3.3355606292517956,,,,,1.801886,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SJP,,57.917933,0.0016589999999965244,0.002864479852409919,,,,,57.916274,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SKL,,1.793584,0.003510000000000124,0.19608127932142044,,,,,1.790074,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SKO,,1.684288,-0.009643000000000068,-0.5692675793760235,,,,,1.693931,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SKS,,47.272886,-0.06002399999999852,-0.126812401772886,,,,,47.33291,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SKT,,0.103922,0.00011600000000000499,0.11174691250987899,,,,,0.103806,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SKZ,,0.904761,-0.0013859999999999983,-0.1529553151972029,,,,,0.906147,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SLF,,9.978615,0.019586999999999577,0.19667582017039795,,,,,9.959028,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SLG,,1.340727,-0.0035410000000000164,-0.2634147357520983,,,,,1.344268,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SLR,,0.315323,-0.0042059999999999875,-1.3163124473834886,,,,,0.319529,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SLS,,1.003841,-0.01102000000000003,-1.0858629901040664,,,,,1.014861,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SMP,,1.025567,0.0022049999999997905,0.21546627684043285,,,,,1.023362,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SNY,,2.551706,0.019722999999999935,0.7789546770258701,,,,,2.531983,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SOS,,1.346357,-0.005992999999999915,-0.4431545088179773,,,,,1.35235,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SPA,,63.160188,0.04457000000000022,0.07061643601430033,,,,,63.115618,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SPD,,76.18175,-0.012577000000007388,-0.01650647823165022,,,,,76.194327,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SPE,,99.464888,-0.49897299999999234,-0.49915338904325873,,,,,99.963861,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SPN,,8.977621,0.02384699999999995,0.26633462046283446,,,,,8.953774,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SPP,,1.395268,0.0030649999999998734,0.22015467571897726,,,,,1.392203,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SPR,,1.250489,-0.01564500000000013,-1.235651202795291,,,,,1.266134,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SPT,,1.977576,-0.0005029999999999202,-0.02542871139119925,,,,,1.978079,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SRA,,19.651221,0.05848399999999998,0.29849836702243276,,,,,19.592737,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SRE,,59.749867,-0.1676000000000002,-0.27971809956519056,,,,,59.917467,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SRL,,1.452169,-0.006788000000000016,-0.46526388371967203,,,,,1.458957,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SRO,,24.713753,-0.42763499999999866,-1.7009204105994415,,,,,25.141388,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SSD,,51.786554,-0.04224699999999615,-0.08151259374106715,,,,,51.828801,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SSE,,0.004046,-0.00012099999999999958,-2.9037676985841037,,,,,0.004167,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SSF,,1.005896,-0.017565000000000053,-1.71623540125125,,,,,1.023461,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SSK,,1.491693,-0.007775000000000087,-0.518517234112371,,,,,1.499468,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SSN,,54.942645,-0.02805200000000241,-0.05103082465918598,,,,,54.970697,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SSO,,13.07883,0.025446000000000524,0.19493795631845753,,,,,13.053384,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SSS,,1.423434,-0.012662999999999869,-0.8817649504176855,,,,,1.436097,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SST,,1.462108,0.00231899999999996,0.1588585747666245,,,,,1.459789,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
ST1,,193.110158,-0.9401029999999935,-0.48446366171081495,,,,,194.050261,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
STI,,1.243973,-0.004977000000000009,-0.3984947355778861,,,,,1.24895,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
STM,,4.719442,-0.005935000000000024,-0.1255984443146023,,,,,4.725377,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
STS,,80.140225,-0.00015199999999992997,-0.000189667188613213,,,,,80.140377,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
STZ,,24.743944,-0.09395900000000168,-0.37828877904870506,,,,,24.837903,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SUA,,0.532494,0.0009350000000000191,0.1758976896261787,,,,,0.531559,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SUB,,0.392665,-0.00171300000000002,-0.4343548575224835,,,,,0.394378,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SUC,,20.127727,0.13074299999999894,0.6538135950901343,,,,,19.996984,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SUR,,1.19681,-0.006560000000000121,-0.5451357437862104,,,,,1.20337,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SVB,,9.193805,-0.04099700000000084,-0.44394021658505334,,,,,9.234802,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SVS,,2.544231,-0.00025000000000030553,-0.009825186354321589,,,,,2.544481,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SVY,,1.605629,0.016496000000000066,1.0380503079352117,,,,,1.589133,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SYF,,312.55701,7.975764999999967,2.618600170210732,,,,,304.581245,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SYL,,4105.730877,-83.94413799999984,-2.0035954507082416,,,,,4189.675015,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SYR,,48.303676,-0.018248999999997295,-0.03776546567628938,,,,,48.321925,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
SYS,,45.88433,0.02029100000000028,0.04424163340694936,,,,,45.864039,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
T3B,,0.146414,-0.005683000000000021,-3.736431356305529,,,,,0.152097,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TAL,,2.868016,-0.01564600000000027,-0.5425739909878574,,,,,2.883662,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TAO,,19.41054,-0.05538699999999963,-0.2845330715562615,,,,,19.465927,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TAR,,2.290629,-0.004010000000000069,-0.17475515756509277,,,,,2.294639,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TAU,,0.696604,-0.009489999999999998,-1.3440136865629786,,,,,0.706094,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TAZ,,2.315489,-0.006825000000000081,-0.293887906631062,,,,,2.322314,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TB9,,49.48838,0.00820099999999968,0.016574313524612916,,,,,49.480179,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TBP,,0.259382,0.00024099999999999122,0.0929995639439499,,,,,0.259141,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TBT,,50.945829,-0.5623939999999976,-1.0918528484277115,,,,,51.508223,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TBV,,0.363838,0.0007849999999999802,0.2162218739412648,,,,,0.363053,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TCA,,0.826019,-0.0035840000000000316,-0.4320138668736771,,,,,0.829603,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TCB,,0.206799,0.00040400000000001546,0.19574117590058648,,,,,0.206395,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TCC,,0.077553,6.399999999999462e-05,0.08259236794899226,,,,,0.077489,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TCD,,45.69343,-0.31859899999999897,-0.6924254524833039,,,,,46.012029,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TCF,,4.05689,0.005984999999999907,0.14774476320723165,,,,,4.050905,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TCG,,1.338103,-0.00873999999999997,-0.6489249303742136,,,,,1.346843,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TCH,,2.044877,0.001519000000000048,0.07433841744814408,,,,,2.043358,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TCI,,10.159877,0.018456000000000472,0.1819863311068584,,,,,10.141421,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TCS,,41.278567,-0.49871499999999713,-1.1937468789855623,,,,,41.777282,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TDG,,0.496288,-3.999999999998449e-05,-0.008059186666878453,,,,,0.496328,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TDP,,55.540034,-0.007335000000004754,-0.013204945854419772,,,,,55.547369,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TE3,,38.446114,0.0358410000000049,0.09331097438439165,,,,,38.410273,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TE4,,5.829866,0.009973999999999705,0.17137775065241254,,,,,5.819892,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TEJ,,2.20661,0.004570999999999881,0.20758033804123727,,,,,2.202039,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TFE,,2.512196,0.004700999999999844,0.1874779411324786,,,,,2.507495,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TFF,,34.95508,0.12162299999999959,0.34915569821278314,,,,,34.833457,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TFU,,1.162351,0.002674999999999983,0.23066787619990267,,,,,1.159676,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TGA,,0.45699,-0.002805000000000002,-0.610054480801227,,,,,0.459795,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TGE,,0.275507,0.0038329999999999753,1.4108821602361563,,,,,0.271674,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TGN,,1.276144,0.002723000000000031,0.2138334454983883,,,,,1.273421,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TGR,,6.539823,-0.14160599999999945,-2.1193969134447057,,,,,6.681429,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TGT,,0.106628,0.0002899999999999986,0.2727153040305428,,,,,0.106338,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TGV,,17.628841,-0.03243599999999702,-0.1836560289496452,,,,,17.661277,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TGZ,,5.423005,0.01034899999999972,0.19120003192517165,,,,,5.412656,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
THD,,2.72311,-0.006867999999999874,-0.251577118936485,,,,,2.729978,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
THF,,2.18189,-0.023280999999999885,-1.0557457902357634,,,,,2.205171,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
THG,,6.337715,0.012642000000000486,0.1998712109725925,,,,,6.325073,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
THH,,136.634891,2.1237959999999987,1.5789002386754778,,,,,134.511095,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
THO,,46.924616,0.003154999999999575,0.006724002051000873,,,,,46.921461,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
THS,,59.007626,-0.00899599999999623,-0.015243163188832171,,,,,59.016622,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
THT,,0.231947,-0.011007000000000017,-4.5304872527309765,,,,,0.242954,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
THV,,80.122539,-0.14824600000000032,-0.18468238475555,,,,,80.270785,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TI1,,1470.313062,3.0326279999999315,0.20668359842655215,,,,,1467.280434,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TI2,,0.132117,-0.0008799999999999919,-0.6616690602043594,,,,,0.132997,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TI3,,0.124526,-0.0007469999999999977,-0.5962976858540928,,,,,0.125273,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TI4,,0.059304,0.00015800000000000536,0.2671355628444956,,,,,0.059146,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TI6,,0.049984,-0.0002489999999999992,-0.4956900842075911,,,,,0.050233,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TI7,,72.600353,0.2026869999999974,0.27996344523039923,,,,,72.397666,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TIE,,0.755318,-0.0004389999999999672,-0.058087454036147484,,,,,0.755757,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TIL,,1.362431,-0.011697000000000068,-0.8512307441519327,,,,,1.374128,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TIP,,46.508571,0.012788000000000466,0.02750356951726238,,,,,46.495783,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TIV,,47.163426,0.08401800000000037,0.17846018794459007,,,,,47.079408,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TJB,,9.462612,-0.02891400000000033,-0.30462962436177626,,,,,9.491526,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TJF,,5.161297,-0.01300200000000018,-0.25128041498955084,,,,,5.174299,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TJI,,6.141237,-0.010290999999999606,-0.16729176880930405,,,,,6.151528,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TJL,,20.681133,-0.3453520000000019,-1.6424618760577523,,,,,21.026485,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TJT,,63.944579,-0.11367100000000363,-0.17744943079151182,,,,,64.05825,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TKF,,64.916377,-0.2840920000000011,-0.43572079213111353,,,,,65.200469,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TKH,,2.164905,-0.013657999999999948,-0.6269270156520581,,,,,2.178563,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TKK,,1.702991,-0.0010959999999999859,-0.06431596508863607,,,,,1.704087,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TKM,,0.189874,0.00038299999999999446,0.20212041732852454,,,,,0.189491,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TLE,,26.545626,-0.02777500000000188,-0.1045218111148132,,,,,26.573401,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TLH,,31.178865,-0.2930620000000026,-0.9311854339265676,,,,,31.471927,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TLK,,1.560755,0.003161999999999887,0.20300553482199055,,,,,1.557593,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TLT,,65.688733,-0.017882000000000176,-0.027214915880235464,,,,,65.706615,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TLU,,49.613986,0.011526999999993848,0.023238767255457732,,,,,49.602459,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TLV,,1.20045,0.003041999999999989,0.25404874528982513,,,,,1.197408,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TLY,,5097.623979,-1.992232999999942,-0.039066331997925294,,,,,5099.616212,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TLZ,,17.541807,-0.11591200000000157,-0.6564381277106153,,,,,17.657719,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TMC,,0.149076,-0.000126000000000015,-0.08444927011703261,,,,,0.149202,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TMG,,1.245751,-0.0035169999999999924,-0.2815248609585767,,,,,1.249268,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TMH,,0.0,,,,,,,0.0,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TMM,,65.214961,0.0264580000000052,0.04058691146812376,,,,,65.188503,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TMR,,7.082116,-0.0059069999999996625,-0.0833377656929113,,,,,7.088023,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TMS,,1.847247,-0.01231099999999996,-0.6620390436867235,,,,,1.859558,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TMU,,1.291872,0.0011159999999998949,0.08646095776427884,,,,,1.290756,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TMV,,5.133643,0.04531300000000016,0.8905279335263271,,,,,5.08833,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TMZ,,1.83153,0.006457000000000157,0.3537940674153942,,,,,1.825073,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TNA,,1.597474,-0.010707000000000022,-0.6657832669332632,,,,,1.608181,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TNB,,47.333495,-0.024126000000002534,-0.050944282019577236,,,,,47.357621,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TND,,1.327234,0.002771000000000079,0.20921686751536878,,,,,1.324463,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TNF,,3.737208,0.008064000000000071,0.21624265515088908,,,,,3.729144,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TNH,,12.199259,0.058536999999999395,0.48215419148877137,,,,,12.140722,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TNI,,10.066351,0.012565999999999633,0.12498775336850383,,,,,10.053785,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TNK,,29.98844,0.05198800000000148,0.17366119405199215,,,,,29.936452,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TNS,,10.537407,0.17527399999999993,1.691485720169775,,,,,10.362133,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TO8,,53.241662,-0.06422900000000453,-0.12049137308295724,,,,,53.305891,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TOK,,55.808883,-0.07114899999999835,-0.12732455128157114,,,,,55.880032,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TOT,,842.91446,1.6905219999999872,0.20095980673341074,,,,,841.223938,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TP1,,63.090859,0.016285000000003436,0.02581864445093745,,,,,63.074574,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TP2,,1.863613,0.004458000000000073,0.23978635455355113,,,,,1.859155,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TPC,,13.974477,0.001618999999999815,0.011586749110309538,,,,,13.972858,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TPE,,0.506453,0.00018300000000004424,0.036146720129583865,,,,,0.50627,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TPF,,9.844889,0.007244000000000028,0.07363550931142593,,,,,9.837645,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TPJ,,72.478388,-0.08151500000001022,-0.11234166065521092,,,,,72.559903,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TPL,,19.715523,-0.027029999999999887,-0.13691238412782725,,,,,19.742553,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TPO,,0.163351,0.00038599999999999746,0.23686067560518975,,,,,0.162965,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TPP,,67.835774,-0.12681499999999346,-0.186595304660912,,,,,67.962589,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TPR,,0.49434,-0.0009100000000000219,-0.18374558303887367,,,,,0.49525,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TPV,,10.25378,-0.02705399999999969,-0.2631498572975664,,,,,10.280834,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TPZ,,26.22847,0.00356700000000032,0.013601575571129166,,,,,26.224903,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TRJ,,1.861424,0.005106000000000055,0.27506063077554893,,,,,1.856318,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TRN,,1.259465,0.016504000000000074,1.3277970909787253,,,,,1.242961,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TRO,,2.56785,-0.013174999999999937,-0.5104561172402412,,,,,2.581025,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TRR,,5.675909,0.011232999999999826,0.19829907306260458,,,,,5.664676,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TRU,,1.401755,0.00022100000000002673,0.01576843658448719,,,,,1.401534,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TSI,,0.183938,0.0003449999999999842,0.18791566127248,,,,,0.183593,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TSP,,65.432019,-0.010411000000004833,-0.015908639089356604,,,,,65.44243,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TTA,,0.639305,-0.0030850000000000044,-0.48023786173508376,,,,,0.64239,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TTE,,1.429337,0.0044600000000001305,0.3130094738002039,,,,,1.424877,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TTL,,35.565317,-0.23296200000000056,-0.6507631274676655,,,,,35.798279,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TTP,,47.729128,-0.0055899999999979855,-0.011710554150540882,,,,,47.734718,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TTS,,65.150696,0.06498700000000213,0.09984833997890709,,,,,65.085709,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TTV,,7.799356,0.01333500000000054,0.1712684823223639,,,,,7.786021,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TTZ,,3.558867,-0.03348600000000035,-0.9321467016186981,,,,,3.592353,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TUA,,1.49516,-0.008389999999999898,-0.5580127032689234,,,,,1.50355,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TVE,,1.161758,-0.0008850000000000247,-0.07611966872032297,,,,,1.162643,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TVN,,2.484969,0.0066310000000000535,0.2675583395001026,,,,,2.478338,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TYH,,2.139861,-0.019114000000000075,-0.8853275281094073,,,,,2.158975,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TZC,,0.297213,-0.001346999999999987,-0.4511655948553011,,,,,0.29856,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TZD,,2.398647,-0.008869000000000238,-0.36838799825215024,,,,,2.407516,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TZH,,7.770376,-0.0024420000000002773,-0.031417177142193185,,,,,7.772818,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TZL,,0.121709,0.0002469999999999972,0.20335578205529073,,,,,0.121462,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TZP,,12.423371,0.027749000000000024,0.22386129554450776,,,,,12.395622,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TZT,,0.155586,-0.0006950000000000012,-0.4447117691849944,,,,,0.156281,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
TZV,,841.348798,1.4862940000000435,0.1769687291576055,,,,,839.862504,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
